,comment_id,author,text,likes,published_at,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_label,roberta_label,pipeline_label
2583,UgyuoJDlM6JvbSxr8wF4AaABAg,@mrlonely63,"they shouldn't have released this trailer, so many theories now",0,2025-12-17T02:52:08Z,0.0,1.0,0.0,0.0,0.7724630236625671,0.21494393050670624,0.012593052349984646,neutral,negative,negative
2584,UgwZT6Z-zP03HuVGwZt4AaABAg,@georgevictor7130,Penny-wise is my goat 😂,0,2025-12-17T02:52:04Z,0.0,1.0,0.0,0.0,0.024771757423877716,0.2081415206193924,0.7670867443084717,neutral,positive,positive
2585,Ugw49YjYVeEEn7dBH9Z4AaABAg,@EnergyCheckTarot-iy3lo,I can’t waaaaiiitttt 😩🤸‍♀️😎❤️,0,2025-12-17T02:51:42Z,0.0,1.0,0.0,0.0,0.0029486780986189842,0.01833212375640869,0.978719174861908,neutral,positive,negative
2586,Ugy9T8aXhhuYzEJthrN4AaABAg,@lovlynvaradarajan,Both of you... Please don't die! 😭😭😭😭😭,0,2025-12-17T02:51:22Z,0.0,0.466,0.534,0.6945,0.8666411638259888,0.11736400425434113,0.01599477417767048,positive,negative,positive
2587,UgyrFi3rhY2_wKuBk9N4AaABAg,@Mamacatuwus,"Great to watch these,  But… too much swearing 🤬 does take away from them though, not just my idea, ppl that love to watch for the enjoyment are alittle bit turned off by the distraction. Tone that down alittle…  Js 🤷‍♀️",0,2025-12-17T02:50:42Z,0.089,0.68,0.231,0.8519,0.4063322842121124,0.3941178619861603,0.1995498538017273,positive,negative,negative
2588,Ugw2pqlFoUqgNijOQPR4AaABAg,@at0mic_zomb0y,Mike and will kiss when?,1,2025-12-17T02:47:57Z,0.0,0.588,0.412,0.4215,0.022206146270036697,0.8843569755554199,0.09343694150447845,positive,neutral,positive
2589,Ugxl-GiNuQBYQmBuyAx4AaABAg,@AdbelJimenez-qz9rw,"The die, I die",1,2025-12-17T02:47:30Z,0.886,0.114,0.0,-0.8316,0.7869031429290771,0.1957511603832245,0.017345687374472618,negative,negative,negative
2590,UgxGHwtieCtcnYz0caN4AaABAg,@zalorrero75,"You notice how robin js barley in trailer?
DONT DUPIE 😭",1,2025-12-17T02:46:13Z,0.0,1.0,0.0,0.0,0.4759616553783417,0.47072935104370117,0.05330904945731163,neutral,negative,negative
2591,UgxDLzH1tRbMlqJsQT14AaABAg,@prajaktajoshi3929,Don't die... Please NOBODY SHOULD DIE plz😢,1,2025-12-17T02:46:00Z,0.569,0.431,0.0,-0.7646,0.8615372180938721,0.12057585269212723,0.017886869609355927,negative,negative,negative
2592,UgwL-gBsUyr2qq82_Up4AaABAg,@DelineationNorthCarolinaBlackN,😊,1,2025-12-17T02:45:45Z,0.0,0.0,0.0,0.0,0.007670253049582243,0.16862058639526367,0.8237091898918152,neutral,positive,negative
2593,UgzHED3C2nKtserFJ8F4AaABAg,@LunaCosplayz23,Uh oh 1:20,2,2025-12-17T02:45:09Z,0.0,1.0,0.0,0.0,0.4462088942527771,0.5247074961662292,0.0290836188942194,neutral,neutral,negative
2594,UgxhPIBj4gxdEHKT_ep4AaABAg,@LunaCosplayz23,Ok Nancy! ❤ 0:54,0,2025-12-17T02:44:20Z,0.0,0.445,0.555,0.3595,0.0018301570089533925,0.14479471743106842,0.8533750772476196,positive,positive,positive
2595,UgwIZiB7LcdykcZjDD94AaABAg,@milisntmr,I pray that Dustin and Steve don’t die 😭,0,2025-12-17T02:44:07Z,0.348,0.446,0.205,-0.3818,0.3531714975833893,0.5587414503097534,0.08808708935976028,negative,neutral,positive
2596,UgwWUF3Hgj7YSBPN9Hx4AaABAg,@LunaCosplayz23,Guys there is a theory that ms wheeler is vecnas sister,0,2025-12-17T02:43:27Z,0.0,1.0,0.0,0.0,0.06107548624277115,0.8945720791816711,0.044352442026138306,neutral,neutral,negative
2597,Ugx-l8_0arPVRtusyqh4AaABAg,@eddyb3179,THERE’S A VOLUME 2??? Eugh just end it already,0,2025-12-17T02:43:15Z,0.0,1.0,0.0,0.0,0.7021498084068298,0.25019213557243347,0.047658130526542664,neutral,negative,negative
2598,Ugy35YpilyXdtKyA0mt4AaABAg,@CuratoriumJahoda,I’m excited is an understatement,0,2025-12-17T02:42:21Z,0.0,0.625,0.375,0.34,0.002817218890413642,0.01673080213367939,0.9804520010948181,positive,positive,positive
2599,UgznDbrsHyla9gmoLr14AaABAg,@Silksong_sketches,Absolute Derek.,0,2025-12-17T02:39:53Z,0.0,1.0,0.0,0.0,0.1793232560157776,0.5917690992355347,0.22890768945217133,neutral,neutral,positive
2600,UgypQPS8zgpcxKP0zGV4AaABAg,@sreyom8113,yay will will use his powers again,1,2025-12-17T02:37:08Z,0.0,0.638,0.362,0.5267,0.0216184314340353,0.8493731617927551,0.12900835275650024,positive,neutral,positive
2601,UgxXA0n_uE0Bjxy9Nt94AaABAg,@jensonjunior8822,001 turning into Barb is what I thought at first 😂,1,2025-12-17T02:30:49Z,0.0,1.0,0.0,0.0,0.11823434382677078,0.7284473776817322,0.15331818163394928,neutral,neutral,negative
2602,UgySnF86aJl1jYlRl-t4AaABAg,@opgamerz2655,All it got on 1 jan and a decade will be there.incredible as fck,0,2025-12-17T02:29:01Z,0.0,1.0,0.0,0.0,0.33832937479019165,0.4013783633708954,0.2602922320365906,neutral,neutral,positive
2603,Ugx6uuZ0YK7d0VCz-854AaABAg,@boneybaloney27,Nancy walk em down wheeler back at it again🗣️🗣️🗣️,0,2025-12-17T02:26:41Z,0.0,1.0,0.0,0.0,0.08068117499351501,0.7593182921409607,0.16000057756900787,neutral,neutral,negative
2604,Ugxtf3kWQQBx2MoZu-F4AaABAg,@ella-a-a-a-a,welp bye robin ✌️💔,1,2025-12-17T02:26:04Z,0.0,1.0,0.0,0.0,0.2747993469238281,0.6357958912849426,0.08940468728542328,neutral,neutral,positive
2605,Ugwrv2_RGSYoIGh_9xx4AaABAg,@mArshi-ghetti,pray to whatever you believe in gng might be cooked,0,2025-12-17T02:23:40Z,0.0,0.796,0.204,0.3182,0.011628451757133007,0.7549295425415039,0.233442023396492,positive,neutral,negative
2606,UgzY-OlsQaEDd8qnTLp4AaABAg,@cassandramae85,Omg I'm not ready ....,0,2025-12-17T02:23:33Z,0.345,0.655,0.0,-0.2755,0.7077717185020447,0.2417198270559311,0.05050845444202423,negative,negative,negative
2607,Ugzcc-apdLFQcmaQHX14AaABAg,@Libby41321,How about no one dies 1:37,0,2025-12-17T02:20:35Z,0.306,0.694,0.0,-0.296,0.29207590222358704,0.6474397778511047,0.06048431620001793,negative,neutral,positive
2608,UgyDOexwunarJdUXHF94AaABAg,@nikispade1350,Glad Nancy is finally getting her fully evolved form.,0,2025-12-17T02:20:07Z,0.0,0.727,0.273,0.4588,0.002932647941634059,0.11083918064832687,0.8862282037734985,positive,positive,positive
2609,UgyWRujifvwnV2B6T_Z4AaABAg,@Libby41321,1:06 robin dont be a hero ok...💔,0,2025-12-17T02:19:32Z,0.369,0.631,0.0,-0.4449,0.7029086947441101,0.2776954174041748,0.019395891577005386,negative,negative,negative
2610,UgxW1wBbcjKzPOdIgsl4AaABAg,@AKN135,I feel like mike is going to be vencas next victim...,0,2025-12-17T02:19:02Z,0.0,0.783,0.217,0.3612,0.3329501152038574,0.6272438168525696,0.03980608657002449,positive,neutral,negative
2611,UgxsKUxjnWZjokLVp694AaABAg,@kateredneckgirl8396,Hopefully Will and El could team up against Venca or the gang will figure out what super powerful or weakness weapon then Venca’s,0,2025-12-17T02:15:53Z,0.154,0.556,0.29,0.6597,0.018366053700447083,0.8180022239685059,0.16363169252872467,positive,neutral,negative
2612,UgzRpVp99XHGCuOwuK14AaABAg,@potatoman3219,1:35 NOOOOOOO,1,2025-12-17T02:15:08Z,0.0,1.0,0.0,0.0,0.6230407953262329,0.3396846055984497,0.037274643778800964,neutral,negative,negative
2613,UgyM78X96dBMseC7Hat4AaABAg,@bcwright7768,Cant say I like nancy this season,0,2025-12-17T02:14:44Z,0.297,0.703,0.0,-0.2755,0.5144233703613281,0.4410446882247925,0.044531915336847305,negative,negative,positive
2614,UgysdCYohsLQKS-9Kc54AaABAg,@GaryElGringo,“Maybe the STRANGEST THING was the friends we made along the way.”,2,2025-12-17T02:14:15Z,0.0,0.78,0.22,0.4767,0.017744481563568115,0.32103052735328674,0.6612249612808228,positive,positive,negative
2615,UgyknGuH9k77GUGvQbZ4AaABAg,@SomeBasedDude,"""You die I die""
""You die I die""
Well now they both have to die to make it truly poetic",0,2025-12-17T02:14:03Z,0.549,0.31,0.141,-0.9477,0.6515771150588989,0.3047310411930084,0.04369186609983444,negative,negative,positive
2616,UgwEQW4l-NYIns5F60N4AaABAg,@RealCherylM,I can not wait for Stranger Things 5 volume two it’s going to be epic on Christmas Day,1,2025-12-17T02:12:43Z,0.0,1.0,0.0,0.0,0.0016007418744266033,0.008795025758445263,0.9896042346954346,neutral,positive,positive
2617,UgwxgvUcKwSvZtAwmXN4AaABAg,@Kaiser_6679,1:08 💀🔥,2,2025-12-17T02:12:27Z,0.0,1.0,0.0,0.0,0.06857535988092422,0.4153711497783661,0.5160534977912903,neutral,positive,positive
2618,UgwLLnYnAZXzourJPYp4AaABAg,@VINCENTISGAMING-j3p,Netflix if eleven and max die… you die,1,2025-12-17T02:09:21Z,0.358,0.642,0.0,-0.5994,0.6337939500808716,0.3455485701560974,0.02065746858716011,negative,negative,negative
2619,Ugy1Mye0Zy_Z-p7CWFJ4AaABAg,@Elfin_se_acerca,"""You die, I die""
...",0,2025-12-17T02:08:55Z,0.796,0.204,0.0,-0.8316,0.5789655447006226,0.38914555311203003,0.0318889319896698,negative,negative,negative
2620,UgwJKHRbPp91CH7ojB94AaABAg,@KiaraCinta-g1z,No way😢,0,2025-12-17T02:06:54Z,0.688,0.312,0.0,-0.296,0.801660418510437,0.16810700297355652,0.030232539400458336,negative,negative,negative
2621,UgzOeoPVLP50i36yaLZ4AaABAg,@JonhBorn-p8x,Those who wanted to have also power Mike wheeler like eleven ❤,0,2025-12-17T02:01:46Z,0.0,0.8,0.2,0.3612,0.0043304492719471455,0.41268590092658997,0.5829836130142212,positive,positive,positive
2622,Ugz0AlPVaeJoEbYC87l4AaABAg,@zurithenobody5949,Boop boop boop!!!,0,2025-12-17T02:00:55Z,0.0,1.0,0.0,0.0,0.020641088485717773,0.20304623246192932,0.7763126492500305,neutral,positive,positive
2623,UgzxHg-J_uC0w089In14AaABAg,@Frank-k3h1k,Woow,0,2025-12-17T01:56:11Z,0.0,1.0,0.0,0.0,0.2882905900478363,0.5958423018455505,0.11586711555719376,neutral,neutral,negative
2624,Ugw8Y1tfWDNppOkWsKJ4AaABAg,@thegamingdoge5462,TUFF,0,2025-12-17T01:55:29Z,0.0,1.0,0.0,0.0,0.45718905329704285,0.42435207962989807,0.11845886707305908,neutral,negative,negative
2625,Ugw46AzNn76H_f6BPD94AaABAg,@camdenskindagay,conan grays ex had quite the glow up,0,2025-12-17T01:55:19Z,0.0,1.0,0.0,0.0,0.004740252159535885,0.20078282058238983,0.7944768667221069,neutral,positive,positive
2626,Ugx6Sd7uYjfwe1Z1J8p4AaABAg,@youssef.cc2,put ts sh*t on 4k quality gang holy moly o my god !,0,2025-12-17T01:54:26Z,0.0,0.807,0.193,0.3382,0.7125782370567322,0.22714240849018097,0.06027938053011894,positive,negative,negative
2627,Ugy16iXq_r1JtXkSofB4AaABAg,@Brookiecookie51111,Guys are we not gonna talk about Steve’s backwards cap!!,1,2025-12-17T01:54:09Z,0.0,1.0,0.0,0.0,0.5003374814987183,0.42665329575538635,0.07300922274589539,neutral,negative,negative
2628,UgzcAH6yrOaP5q2ATvt4AaABAg,@camdenskindagay,byler endgame,1,2025-12-17T01:53:29Z,0.0,1.0,0.0,0.0,0.08086387813091278,0.7529876232147217,0.16614849865436554,neutral,neutral,positive
2629,UgxS7ZVlQGzRITlYifV4AaABAg,@officialmattsoupcampbell,They made it a 3 part volume. They’re torturing us!,2,2025-12-17T01:53:20Z,0.38,0.62,0.0,-0.6476,0.9425782561302185,0.052319303154945374,0.005102495197206736,negative,negative,positive
2630,UgweMurfhySp-V9SoVp4AaABAg,@sirenhead2988,Volume 3 trailer???,2,2025-12-17T01:51:24Z,0.0,1.0,0.0,0.0,0.07809747010469437,0.8815593123435974,0.04034325107932091,neutral,neutral,negative
2631,UgyCOsegkyVaSZXc4qt4AaABAg,@r1kismoondollৎ,wait this is just the volume two trailer...not even the finale damn,1,2025-12-17T01:51:21Z,0.197,0.803,0.0,-0.4019,0.6258714199066162,0.3382699489593506,0.03585861250758171,negative,negative,negative
2632,UgwtyIf7qb-enfUR4sx4AaABAg,@byronclaytonlll5776,NO NO NO NO NO NO NO tf yall mean “you die I die” yall better not die i stg,1,2025-12-17T01:50:37Z,0.722,0.204,0.074,-0.9762,0.9364966750144958,0.05754014849662781,0.005963217932730913,negative,negative,negative
2633,UgxxUtt-AGLYy6RbFGN4AaABAg,@ohjeezriles,"Hawkins actually trying to harvest Argent Energy.

Gutsy, but stupid.",0,2025-12-17T01:50:29Z,0.325,0.565,0.11,-0.6187,0.9061236381530762,0.08628595620393753,0.007590443827211857,negative,negative,negative
2634,Ugw8prG1fpVggdyVJNp4AaABAg,@Malaika-f3e,"Justin and Steve ""You Die I Die"" ❤",0,2025-12-17T01:50:23Z,0.661,0.339,0.0,-0.8316,0.01540925819426775,0.28821104764938354,0.6963797211647034,negative,positive,positive
2635,Ugxd8E8fpqPuGUC8SLV4AaABAg,@myfakeplasticluv,byler,1,2025-12-17T01:50:22Z,0.0,1.0,0.0,0.0,0.21172821521759033,0.5506237745285034,0.23764793574810028,neutral,neutral,positive
2636,UgwKkNzixVIqlcLs4C54AaABAg,@marianafarias7928,1:16 wait is el on the creel family basement?,1,2025-12-17T01:49:20Z,0.0,1.0,0.0,0.0,0.11950810998678207,0.8482014536857605,0.03229046240448952,neutral,neutral,negative
2637,UgxQ4Kgtf2F52eXcksR4AaABAg,@LeonoraCornelio-s5q,😮,0,2025-12-17T01:47:05Z,0.0,0.0,0.0,0.0,0.676284909248352,0.2614876925945282,0.062227364629507065,neutral,negative,negative
2638,Ugz0rZOsikiiLIsoZ6N4AaABAg,@Seraph378,Final Boss - The tarrasque,0,2025-12-17T01:45:51Z,0.0,1.0,0.0,0.0,0.08221160620450974,0.8563010096549988,0.06148739531636238,neutral,neutral,positive
2639,Ugzkbr2EApkBOf3337R4AaABAg,@shakilmostafa5602,The world is eagerly awaiting ❤🎉😢,0,2025-12-17T01:45:25Z,0.0,0.658,0.342,0.3818,0.001047910307534039,0.008515402674674988,0.9904367327690125,positive,positive,positive
2640,UgyT0zvTdxcbAfpz6gx4AaABAg,@indiemusicpress4091,"Epic version of Diana Ross ""Upside down"" got me SHOOK!!😍🔥🔥",0,2025-12-17T01:44:20Z,0.0,1.0,0.0,0.0,0.0043440344743430614,0.0389547273516655,0.9567012190818787,neutral,positive,positive
2641,UgwAlHk-12o7vi0u6KZ4AaABAg,@ncolvin05,"Steve: You die, I die
Dustin: You die, I die

Eddie, coming in for Vecna with the chair: ABSOLUTELY NOT!",1,2025-12-17T01:44:00Z,0.532,0.468,0.0,-0.9508,0.6082578897476196,0.3553047478199005,0.03643736615777016,negative,negative,negative
2642,UgztcOlj4zgVmLFldnV4AaABAg,@johnmolenkamp7370,What is Netflix?,0,2025-12-17T01:41:09Z,0.0,1.0,0.0,0.0,0.04564383998513222,0.8682106733322144,0.0861455425620079,neutral,neutral,negative
2643,UgwGFwid0XyqX7krK7B4AaABAg,@bleucinnamon,i’m so hyped,0,2025-12-17T01:40:37Z,0.0,1.0,0.0,0.0,0.004366755019873381,0.030651556327939034,0.9649816751480103,neutral,positive,negative
2644,UgyCcpaAJ1-QzKFnnVJ4AaABAg,@Goldenmortician,NETFLIX THANK YOU,0,2025-12-17T01:39:09Z,0.0,0.444,0.556,0.3612,0.0027523194439709187,0.07429667562246323,0.9229510426521301,positive,positive,positive
2645,UgxZHdp2flbHVNs-0NB4AaABAg,@CrafterguyCoolCool,1:07 NO VICKY😭😭,0,2025-12-17T01:35:53Z,0.595,0.405,0.0,-0.4466,0.7472156882286072,0.22755150496959686,0.025232866406440735,negative,negative,negative
2646,Ugz5bfSr5_Hrn0Haa_F4AaABAg,@bobt1346,"Nancy going all Sarah Conner on....well, Sarah Conner!",0,2025-12-17T01:35:26Z,0.0,1.0,0.0,0.0,0.25420916080474854,0.60285484790802,0.14293605089187622,neutral,neutral,positive
2647,UgywoNYmQp9CjjPmxdB4AaABAg,@CrafterguyCoolCool,1:01 ROBIN IS FREAKING ALIVE. LET’S GO,0,2025-12-17T01:35:26Z,0.298,0.421,0.281,-0.0516,0.004114597570151091,0.06624419242143631,0.9296411871910095,negative,positive,positive
2648,Ugz78GSrRD5qEYiAWrl4AaABAg,@SomeoneIdk-b2z,Steve and Dustin: “If you die I die”  PLEASE NO DUFFUR BROTHERS,2,2025-12-17T01:35:20Z,0.382,0.448,0.17,-0.5859,0.8240057826042175,0.16216686367988586,0.013827360235154629,negative,negative,negative
2649,UgwlhiYHkvbhu79l7pt4AaABAg,@STAR_KID01256,Yayyy kali,1,2025-12-17T01:35:14Z,0.0,1.0,0.0,0.0,0.01757228747010231,0.3604801893234253,0.6219475269317627,neutral,positive,positive
2650,UgwbTRccviSYt0IVPn14AaABAg,@DONTWORRYBOUTITTTT-v8b,FYM YOU DIE I DIE HOW ABOUT NO!???,0,2025-12-17T01:33:59Z,0.633,0.367,0.0,-0.8635,0.9052273631095886,0.08739659935235977,0.007376077119261026,negative,negative,negative
2651,UgxWF4T6urNjjVm9Krh4AaABAg,@CrafterguyCoolCool,0:14 GASP,0,2025-12-17T01:32:59Z,0.0,1.0,0.0,0.0,0.1288750171661377,0.7752199172973633,0.09590508788824081,neutral,neutral,positive
2652,UgxK-kRAW44oH2_yhPZ4AaABAg,@spencerwheeler-13-14,"""It is time"" no it's not vecna don't touch holly😭",0,2025-12-17T01:32:07Z,0.196,0.804,0.0,-0.296,0.4737400710582733,0.48120003938674927,0.045059893280267715,negative,neutral,negative
2653,UgwP5Kqc7KoMc2rvDV54AaABAg,@mbthking,"Glad i never watched
Anyways back to my life",0,2025-12-17T01:30:54Z,0.0,0.7,0.3,0.4588,0.27170607447624207,0.5143088698387146,0.21398498117923737,positive,neutral,positive
2654,UgyPoUgbZHWvaPmuYAN4AaABAg,@valeriestormborn,"If Vecna and his minions touch a single hair of Steve and Dustin, I will riot!",7,2025-12-17T01:30:05Z,0.23,0.77,0.0,-0.5983,0.8351521492004395,0.15189622342586517,0.012951592914760113,negative,negative,positive
2655,UgxHc1YjR7gRsoMGSMh4AaABAg,@pigglysquiggly1112,I know I'm going to cry,1,2025-12-17T01:30:03Z,0.437,0.563,0.0,-0.4767,0.40991488099098206,0.3571734130382538,0.23291170597076416,negative,negative,negative
2656,UgyBhZ3KiwHeafFUyMx4AaABAg,@modsom04,อย่านะ ห้ามมีคน dieeeeeeeeeeee ไม่เอาาาาาาาาาาาา😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,2025-12-17T01:29:42Z,0.0,1.0,0.0,0.0,0.47386834025382996,0.46116119623184204,0.06497040390968323,neutral,negative,negative
2657,UgzXF85kAgjZvfSNpcZ4AaABAg,@faheemrangwala2201,You die I die 😭😭,0,2025-12-17T01:27:51Z,0.796,0.204,0.0,-0.8316,0.8911675214767456,0.09590359777212143,0.012928890995681286,negative,negative,negative
2658,Ugx8F_LW2-4TgwjnHhV4AaABAg,@Ibullymagicalgirls,Holly Steve and Dustin all cooked 🥀,0,2025-12-17T01:26:32Z,0.0,1.0,0.0,0.0,0.007437728811055422,0.33861982822418213,0.6539424061775208,neutral,positive,positive
2659,Ugz8CsdY_TIeG_7nrq94AaABAg,@vihaandas-v6r,WHAT HAPPENED TO DELIGHTFUL DEREK!!!,0,2025-12-17T01:25:43Z,0.0,0.461,0.539,0.6884,0.04801175370812416,0.3662693500518799,0.5857188701629639,positive,positive,positive
2660,UgwU8is1CS0tFiRe13B4AaABAg,@chrisvlogs123,you die.. I die.. my Netflix subscription dies too... haha. So don't die...,0,2025-12-17T01:24:46Z,0.0,0.786,0.214,0.4588,0.5040308833122253,0.3939724862575531,0.10199658572673798,positive,negative,negative
2661,Ugyn60u6Br5fd6n1EJd4AaABAg,@divinityeditzJW,1:33 thought that was vecna who attached for a sec bruh (it’s Kali),0,2025-12-17T01:24:00Z,0.0,1.0,0.0,0.0,0.11887600272893906,0.8283055424690247,0.052818454802036285,neutral,neutral,negative
2662,Ugyvc0K2F_QFAsVMfm94AaABAg,@Evaforpresident,"If Steve, or Dustin dies I’m gonna CRASH TF OUT",0,2025-12-17T01:22:32Z,0.276,0.724,0.0,-0.5319,0.8494224548339844,0.13222117722034454,0.018356362357735634,negative,negative,negative
2663,UgwCvIuSsnNcTRnf4dR4AaABAg,@CellaDragon,I’ve seen stranger things…,0,2025-12-17T01:22:06Z,0.0,1.0,0.0,0.0,0.14804863929748535,0.7748964428901672,0.07705496996641159,neutral,neutral,negative
2664,UgzinKVZe_7wccKdXHd4AaABAg,@JJ.Draws.942,Theory: the “new world” Vecna is talking about will be called the right side up because that’s the title of the last episode,0,2025-12-17T01:20:49Z,0.0,1.0,0.0,0.0,0.03593624383211136,0.8740239143371582,0.09003983438014984,neutral,neutral,negative
2665,UgxS7neiM9F_Zt9fhaB4AaABAg,@JAMEZGG1,1:36 how about neither of you die,1,2025-12-17T01:19:27Z,0.0,0.656,0.344,0.4847,0.2741754949092865,0.6894846558570862,0.03633992001414299,positive,neutral,negative
2666,UgyEJF4JNA6MPRLeAnV4AaABAg,@caseyobrien1133,I wish they had more creatures,0,2025-12-17T01:16:17Z,0.0,0.597,0.403,0.4019,0.25496405363082886,0.5894936919212341,0.1555422991514206,positive,neutral,negative
2667,Ugwg6UY4vVUQVUbUv5l4AaABAg,@Aleena69,No Byler scenes!? YUP ITS ENDGAME,1,2025-12-17T01:14:10Z,0.333,0.667,0.0,-0.3595,0.23288308084011078,0.5205578207969666,0.24655908346176147,negative,neutral,negative
2668,Ugyr10w9xgWYO3e8OTF4AaABAg,@puddlybug,VICKIE NOOOOOOOOOOOOOOOOOOOOOOOOO!!!!  starts crying .,0,2025-12-17T01:13:24Z,0.587,0.413,0.0,-0.6449,0.825817346572876,0.14631113409996033,0.0278715081512928,negative,negative,negative
2669,Ugz3Oty_U0s8KAhQJ5p4AaABAg,@Shushi_romi,I’m just hoping hopper is not dead,0,2025-12-17T01:13:23Z,0.0,0.445,0.555,0.7385,0.2795943319797516,0.6191990971565247,0.10120654851198196,positive,neutral,negative
2670,Ugxr4ckjs0BcnpCHs9V4AaABAg,@ayaanakalloemisier4448,"Yeah, they're cooked,  vena islleave  let them just leave, then the other people just leave half a beef for life peace.",0,2025-12-17T01:13:21Z,0.1,0.664,0.237,0.6486,0.5862659215927124,0.3796694278717041,0.03406470641493797,positive,negative,negative
2671,UgyoJ6yr_NfJpmCOF_54AaABAg,@OkonkwoTheresa-ul7qz,Sorry but I didn’t see will?,0,2025-12-17T01:13:00Z,0.223,0.777,0.0,-0.0387,0.5792844295501709,0.3923781216144562,0.02833743579685688,neutral,negative,negative
2672,UgyipTBO2HPTBW0VPxl4AaABAg,@tinkerbell-h6f,why is 8 here 😭,1,2025-12-17T01:12:12Z,0.0,1.0,0.0,0.0,0.729265034198761,0.24798583984375,0.022749077528715134,neutral,negative,negative
2673,Ugw5CN9MHqbkaZwktfF4AaABAg,@angelfrom666,Nancy gives Ellen Ripley from Alien 1979,0,2025-12-17T01:10:57Z,0.0,1.0,0.0,0.0,0.04615965858101845,0.8962910175323486,0.05754932761192322,neutral,neutral,positive
2674,UgyPoJbl4VtlfOZr4014AaABAg,@Dreamingofsombr,The never ending story is coming to an end.😭😭,2,2025-12-17T01:10:26Z,0.0,1.0,0.0,0.0,0.8946135640144348,0.0953575074672699,0.010028899647295475,neutral,negative,negative
2675,UgzOtWo2TVf0n6zxZwh4AaABAg,@PeterIzquierdo-n3g5u,peak,1,2025-12-17T01:09:55Z,0.0,1.0,0.0,0.0,0.24480855464935303,0.4932573735713959,0.2619340717792511,neutral,neutral,positive
